,id,title,publication_date,doi,cited_by_count,language,authors,locations,journal,location_count,publication_year
131,https://openalex.org/W3030939060,Suicide of a farmer amid COVID-19 in India: Perspectives on social determinants of suicidal behavior and prevention strategies,2020-05-11,https://doi.org/10.31235/osf.io/ekam3,25,en,"Md Mahbub Hossain, Neetu Purohit, Rachit Sharma, Sudip Bhattacharya, E. Lisako J. McKyer, Ping Ma","submittedVersion - https://doi.org/10.31235/osf.io/ekam3, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5eb71464a2199501515da9c2/",,2,2020
132,https://openalex.org/W3032710951,"Property Crime during the COVID-19 Pandemic: A comparison of recorded offence rates and dynamic forecasts (ARIMA) for March 2020 in Queensland, Australia",2020-05-09,https://doi.org/10.31235/osf.io/de9nc,25,en,"Jason Payne, Anthony Morgan","submittedVersion - https://doi.org/10.31235/osf.io/de9nc, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5eb5546ba2199501035da41a/",,2,2020
133,https://openalex.org/W3095366218,Learning inequality during the COVID-19 pandemic,2020-08-28,,25,en,"Per Engzell, Arun Frey, Mark D. Verhagen",submittedVersion: None - https://ideas.repec.org/p/osf/socarx/ve4z7.html,SocArXiv,1,2020
134,https://openalex.org/W3130264751,Higher Education in Nigeria: Challenges and the Ways Forward,2020-09-20,,25,en,"Ogunode Niyi Jacob, Abubakar Musa",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3695914,SSRN Electronic Journal,1,2020
135,https://openalex.org/W4400026244,"Covid-19, hyperglycemia, and new-onset diabetes",2021-01-01,https://doi.org/10.17615/20hc-b162,24,en,"Kamlesh Khunti, Popowski K.D., Chantal Mathieu, Kahn S.E, Gabbay R.A, Buse J.B",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/20hc-b162,Carolina Digital Repository (University of North Carolina at Chapel Hill),1,2021
136,https://openalex.org/W3011831415,Similarities and Evolutionary Relationships of COVID-19 and Related Viruses,2020-03-11,,24,en,"Yanni Li, Bing Liu, Jiangtao Cui, Zhi Wang, Yulong Shen, Jungyoon Kim, Kaicheng Yao",submittedVersion - https://europepmc.org/article/PPR/PPR345981,,1,2020
137,https://openalex.org/W3035015284,Rediscovering Jacobson in the Era of COVID-19,2020-07-28,,24,en,Wendy E. Parmet,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3620353,SSRN Electronic Journal,1,2020
138,https://openalex.org/W3091977893,"Policy expansion in compressed time: Assessing the speed, breadth and sufficiency of post-COVID-19 social protection measures in 10 Latin American countries",2020-09-17,,24,en,"Merike Blofield, Cecilia Giambruno, Fernando Filgueira",submittedVersion: None - https://ideas.repec.org/p/ecr/col041/46016.html,Políticas Sociales,1,2020
139,https://openalex.org/W3122883990,COVID-19: Impact of Agriculture in India,2020-05-14,,24,en,"U Arumugam, G. Kanagavalli, M Manida",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3600813,SSRN Electronic Journal,1,2020
140,https://openalex.org/W3125036253,The Effect of Fox News on Health Behavior During COVID-19,2020-06-27,https://doi.org/10.31235/osf.io/abqe5,24,en,"Elliott Ash, Sergio Galletta, Dominik Hangartner, Yotam Margalit, Matteo Pinna","submittedVersion - https://doi.org/10.31235/osf.io/abqe5, acceptedVersion: London School of Economics and Political Science - http://eprints.lse.ac.uk/119447/1/Hangartner_effect_of_fox_news_on_health_behavior_published.pdf, submittedVersion: ETH Zurich - http://hdl.handle.net/20.500.11850/427768, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5ef664e8761b2c00a25c8e77/",,4,2020
141,https://openalex.org/W3126805416,Impacts of Social and Economic Factors on the Transmission of Coronavirus Disease 2019 (Covid-19) in China,2020-04-27,,24,en,"Yun Qiu, Xi Chen, Shi Wei",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/dp13165.pdf?abstractid=3584928&mirid=1,SSRN Electronic Journal,1,2020
142,https://openalex.org/W3127256390,Pandemics in the Promised Land: The Hasidic Experience,2020-12-31,,24,en,Levi Cooper,submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3776643,SSRN Electronic Journal,1,2020
143,https://openalex.org/W3201127382,"Negative Impact of COVID-19 Pandemic on Sleep Quantitative Parameters, Quality, and Circadian Alignment: Implications for Health and Psychological Well-Being",2020-09-11,,24,en,"Mohammad Ali Salehinejad, Maryam Majidinezhad, Elham Ghanavati, Sahar Kouestanian, Carmelo M. Vicario, Michael A. Nitsche, Vahid Nejati",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3832142,SSRN Electronic Journal,1,2020
144,https://openalex.org/W3128535029,Shifting Streets COVID-19 Mobility Data: Findings from a global dataset and a research agenda for transport planning and policy,2021-02-05,https://doi.org/10.31235/osf.io/2mzuy,23,en,"Tabitha Combs, Carlos Felipe Pardo","submittedVersion - https://doi.org/10.31235/osf.io/2mzuy, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/601c5ef3acd8db00d7335864/",,2,2021
145,https://openalex.org/W3187670935,Estrés académico en estudiantes universitarios peruanos en tiempos de la pandemia del COVID-19,2021-04-09,https://doi.org/10.5281/zenodo.4675923,23,es,"Edwin Gustavo Estrada Araoz, Maribel Mamani Roque, Néstor Antonio Gallegos Ramos, Helen Juddy Mamani Uchasara, Mabeli C. Zuloaga Araoz",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/4675923,Zenodo (CERN European Organization for Nuclear Research),1,2021
146,https://openalex.org/W3015822162,Marine Red Alga Porphyridium sp. as a Source of Sulfated Polysaccharides (SPs) for Combating Against COVID-19,2020-04-10,,23,en,"Vinod Nagle, Mahadev Gaikwad, Yogesh Pawar, Santanu Dasgupta",submittedVersion - https://www.preprints.org/manuscript/202004.0168/v1,,1,2020
147,https://openalex.org/W3022461929,CoronaVis: A Real-time COVID-19 Tweets Analyzer,2020-04-28,,23,en,"Md. Yasin Kabir, Sanjay Madria",submittedVersion - https://europepmc.org/article/PPR/PPR346548,,1,2020
148,https://openalex.org/W3030833289,Investigation of potential inhibitor properties of ethanolic propolis extracts against ACE-II receptors for COVID-19 treatment by Molecular Docking Study,2020-04-22,https://doi.org/10.14293/s2199-1006.1.sor-.pp5bwn4.v1,23,en,"Halil İbrahim Güler, Gizem Tatar, Oktay Yıldız, Ali Osman Beldüz, Sevgi Kolaylı",submittedVersion - https://doi.org/10.14293/s2199-1006.1.sor-.pp5bwn4.v1,,1,2020
149,https://openalex.org/W3038369106,The Unequal Impact of COVID-19: Why Education Matters,2020-06-29,,23,en,"Shelby R. Buckman, Mary C. Daly, Lily Seitelman",submittedVersion: Federal Reserve Bank of San Francisco - https://www.frbsf.org/economic-research/files/el2020-17.pdf,FRB SF weekly letter,1,2020
150,https://openalex.org/W3039962021,COVID-19 Business Interruption Insurance Losses: The Cases For and Against Coverage,2020-06-30,,23,en,Christopher C. French,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3639589,SSRN Electronic Journal,1,2020
151,https://openalex.org/W3126136160,Impact of COVID-19 on the Media System. Communicative and Democratic Consequences of News Consumption during the Outbreak,2020-04-24,,23,en,Andreu Casero-Ripollés,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3594133_code2713827.pdf?abstractid=3594133&mirid=1,SSRN Electronic Journal,1,2020
152,https://openalex.org/W3165455716,Whom do consumers trust with their data? US survey evidence,2021-05-27,,22,en,"Olivier Armantier, Sebastian Doerr, Jon Frost, Andreas Fuster, Kelly Shue",submittedVersion - https://ideas.repec.org/p/bis/bisblt/42.html,,1,2021
153,https://openalex.org/W3170287967,Revolution Without Revolutionaries: Interrogating the Return of Monetary Financing,2021-03-11,https://doi.org/10.31235/osf.io/ja9bk,22,en,Daniela Gabor,submittedVersion - https://doi.org/10.31235/osf.io/ja9bk,,1,2021
154,https://openalex.org/W3185182699,The COVID-19 Pandemic and Insurance Coverage for Business Interruption in Canada,2021-06-01,,22,en,Erik S. Knutsen,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3858033,SSRN Electronic Journal,1,2021
155,https://openalex.org/W3188617268,Probability and Non-Probability Sampling - An Entry Point for Undergraduate Researchers,2021-05-24,,22,en,Doreen Said Pace,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3851952_code4618069.pdf?abstractid=3851952&mirid=1,SSRN Electronic Journal,1,2021
156,https://openalex.org/W3188640108,Infected Judgment: Problematic Rush to Conventional Wisdom and Insurance Coverage Denial in a Pandemic,2021-04-20,,22,en,"Erik S. Knutsen, Jeffrey W. Stempel",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3830136,SSRN Electronic Journal,1,2021
157,https://openalex.org/W4287443033,COVID-19 and liver disease: mechanistic and clinical perspectives,2021-01-01,https://doi.org/10.17615/gs56-5017,22,en,"T Marjot, G.J. Webb, A.S. Barritt, A.M. Moon, Z. Stamataki, V.W. Wong, E. Barnes",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/gs56-5017,Carolina Digital Repository (University of North Carolina at Chapel Hill),1,2021
158,https://openalex.org/W3023834325,Ultra-Sensitive High-Resolution Profiling of Anti-SARS-CoV-2 Antibodies for Detecting Early Seroconversion in COVID-19 Patients,2020-07-14,https://doi.org/10.17632/2f73pzdkr4.1,22,en,"Maia Norman, Tal Gilboa, Alana F. Ogata, Adam M. Maley, Limor Cohen, Yongfei Cai, Jun Zhang, Jared Feldman, Blake M. Hauser, Timothy M. Caradonna, Bing Chen, Aaron G. Schmidt, Galit Alter, Richelle C. Charles, Edward T. Ryan, David R. Walt",submittedVersion: Cold Spring Harbor Laboratory Press - https://doi.org/10.1101/2020.04.28.20083691,medRxiv,1,2020
159,https://openalex.org/W3040451000,Urban Density and Covid-19,2020-08-17,,22,en,"Felipe Carozzi, Sandro Provenzano, Sefi Roth",submittedVersion: London School of Economics and Political Science - https://cep.lse.ac.uk/pubs/download/dp1711.pdf,LSE Research Online Documents on Economics,1,2020
160,https://openalex.org/W3094710593,Time-varying dependence between stock markets and oil prices during COVID-19: The case of net oil-exporting countries,2020-01-01,,22,en,"K.P. Prabheesh, Bhavesh Garg",submittedVersion: Springer Nature - https://ideas.repec.org/a/ebl/ecbull/eb-20-00867.html,Economics bulletin,1,2020
161,https://openalex.org/W3125755427,Coronavirus and the Law of Obligations,2020-07-01,,22,en,"Michael Douglas, John Eldridge",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3657678,SSRN Electronic Journal,1,2020
162,https://openalex.org/W3138291779,Rebooting Europe- a framework for a post COVID-19 economic recovery,2020-01-01,,22,en,"Julia Anderson, Simone Tagliapietra, Guntram B. Wolff",submittedVersion: None - https://ideas.repec.org/p/bre/polbrf/36658.html,Policy briefs,1,2020
163,https://openalex.org/W3151747457,International Access to Public Health Data: An Important Brazilian Legal Precedent,2020-11-26,,22,en,"Vera Lúcia Raposo, Ian Freckelton",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3737907,SSRN Electronic Journal,1,2020
164,https://openalex.org/W3156449366,Corporate debt burdens threaten economic recovery after COVID-19: Planning for debt restructuring should start now,2020-01-01,,22,en,"Bo Becker, Ulrich Hege, Pierre Mella‐Barral",submittedVersion - https://ideas.repec.org/h/cpr/ebchap/p328-04.html,,1,2020
165,https://openalex.org/W3172510634,"Portugal, Fighting COVID-19 in the Edge of Europe",2020-01-01,,22,en,Vera Lúcia Raposo,submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3706024,SSRN Electronic Journal,1,2020
166,https://openalex.org/W3192458229,"COVID-19 Pandemic in Sweden: Measures, Policy Approach and Legal and Ethical Debates",2020-05-15,,22,en,"Ana Nordberg, Titti Mattsson",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3609803,SSRN Electronic Journal,1,2020
167,https://openalex.org/W3194799247,"Missing the Poor, Big Time: A Critical Assessment of the Consumer Pyramids Household Survey",2021-08-11,https://doi.org/10.31235/osf.io/qmce9,21,en,Anmol Somanchi,submittedVersion - https://doi.org/10.31235/osf.io/qmce9,,1,2021
168,https://openalex.org/W3004852468,Quadratic growth during the 2019 novel coronavirus epidemic,2020-02-10,,21,en,Axel Brandenburg,submittedVersion - https://europepmc.org/article/PPR/PPR345933,,1,2020
169,https://openalex.org/W3015361789,COVID-19 NAS FAVELAS E PERIFERIAS BRASILEIRAS,2020-04-12,https://doi.org/10.5281/zenodo.3748842,21,pt,"Yuri Miguel Macedo, Joaquim Lemos Ornellas, Helder Freitas do Bomfim",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3748842,Zenodo (CERN European Organization for Nuclear Research),1,2020
170,https://openalex.org/W3029043010,COVID-19 Lockdown Intensity and Stock Market Returns: A Spatial Econometrics Approach,2020-05-25,,21,en,"Konstantinos Eleftheriou, Patroklos Patsoulis",submittedVersion: None - https://ideas.repec.org/p/pra/mprapa/100662.html,MPRA Paper,1,2020
171,https://openalex.org/W3037837394,"After Covid-19, will seasonal migrant agricultural workers in Europe be replaced by robots?",2020-01-01,,21,en,"Cristina Mitaritonna, Lionel Ragot",submittedVersion - https://ideas.repec.org/p/cii/cepipb/2020-33.html,,1,2020
172,https://openalex.org/W3086233352,El impacto de la crisis sanitaria del COVID-19 en los mercados laborales latinoamericanos,2020-07-30,,21,es,"Jürgen Weller, Matías Gómez Contreras, Angel Martín Caballero, Javiera Ravest Tropa",submittedVersion: None - https://ideas.repec.org/p/ecr/col022/45864.html,Documentos de Proyectos,1,2020
173,https://openalex.org/W3109434705,COVID-19 Challenges and Human Resource Management in Organized Retail Operations.,2020-11-19,https://doi.org/10.5281/zenodo.4280092,21,en,"Mohammed Ali Bait Ali Sulaiman, Mohammed Nazeer Ahmed, Muhammad Salman Shabbir",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/4280092,Zenodo (CERN European Organization for Nuclear Research),1,2020
174,https://openalex.org/W3155379501,Factors Influencing Resilience of Micro Small and Medium Entrepreneur (MSME) during Covid 19 Outbreak in South Sulawesi Province Indonesia,2020-09-01,https://doi.org/10.31219/osf.io/cme2j,21,en,"Muhammad Hidayat, Fitriani Latief, Dara Ayu Nianti, Shandra Bahasoan, Andi Widiawati","submittedVersion - https://doi.org/10.31219/osf.io/cme2j, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5f4dd5df3461bf0113be8657/",,2,2020
175,https://openalex.org/W3156756014,COVID-19: Challenge to SDG and Globalization,2020-08-09,,21,en,"Jude Chukwunyere Iwuoha, Adaeze Ukamaka Jude-Iwuoha",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3670330_code3990137.pdf?abstractid=3670330&mirid=1,SSRN Electronic Journal,1,2020
176,https://openalex.org/W4400021812,Combination prevention for COVID-19,2020-01-01,https://doi.org/10.17615/wqcy-c211,21,en,"M.S. Cohen, Lawrence Corey",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/wqcy-c211,Carolina Digital Repository (University of North Carolina at Chapel Hill),1,2020
177,https://openalex.org/W3185960342,Dynamics of Foreign Portfolio Investment and Stock Market Returns During the COVID-19 Pandemic - Evidence From India,2021-01-01,,20,en,Prabheesh Kp,submittedVersion: None - https://econpapers.repec.org/RePEc:ayb:jrnael:17,Asian Economics Letters,1,2021
178,https://openalex.org/W3014349088,Code for: Intervention Serology and Interaction Substitution: Modeling the Role of 'Shield Immunity' in Reducing COVID-19 Epidemic Spread,2020-04-10,https://doi.org/10.5281/zenodo.3747685,20,en,"Joshua S. Weitz, Stephen J. Beckett, Ashley R. Coenen, Joshua S. Weitz, Marian Dominguez-Mirazo, Jonathan Dushoff, Chung Yin Leung, Guanlin Li, Andreea Măgălie, Sang Woo Park, E. Evrard, Shashwat Shivam, Changxuan Zhao",submittedVersion: Cold Spring Harbor Laboratory Press - https://medrxiv.org/content/10.1101/2020.04.01.20049767v1.full.pdf,medRxiv,1,2020
179,https://openalex.org/W3019350850,Open Access and Altmetrics in the pandemic age: Forescast analysis on COVID-19 related literature,2020-04-23,https://doi.org/10.5281/zenodo.3763140,20,en,"Daniel Torres‐Salinas, Nicolás Robinson‐García, Pedro Á. Castillo","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3763140, submittedVersion: Cold Spring Harbor Laboratory - https://doi.org/10.1101/2020.04.23.057307, submittedVersion: Universidad de Granada - http://hdl.handle.net/10481/61521",Zenodo (CERN European Organization for Nuclear Research),3,2020
180,https://openalex.org/W3040778653,The Spread of Covid-19 Disclosure,2020-06-29,,20,en,"David F. Larcker, Bradford Lynch",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3636454,SSRN Electronic Journal,1,2020
181,https://openalex.org/W3082648823,Can a COVID-19 Vaccine Live up to Americans’ Expectations? A Conjoint Analysis of how Vaccine Characteristics Influence Vaccination Intentions,2020-08-27,https://doi.org/10.31235/osf.io/kxmw7,20,en,Matthew Motta,"submittedVersion - https://doi.org/10.31235/osf.io/kxmw7, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5f466641d4c60300501fde0e/",,2,2020
182,https://openalex.org/W3210916237,Broadly-targeted autoreactivity is common in severe SARS-CoV-2 Infection,2020-10-23,,20,en,"Matthew C. Woodruff, Richard P. Ramonell, Ankur Saini, Natalie S. Haddad, Fabliha A. Anam, Mark E. Rudolph, Regina Bugrovsky, Jennifer Hom, Kevin S. Cashman, Doan C. Nguyen, Shuya Kyu, M Piazza, Christopher M. Tipton, Scott A. Jenks, F. Eun-Hyung Lee, Igñacio Sanz",submittedVersion: Cold Spring Harbor Laboratory Press - https://doi.org/10.1101/2020.10.21.20216192,medRxiv,1,2020
183,https://openalex.org/W3013120390,The Coronavirus and financial stability,2020-03-24,,20,en,"Arnoud W. A. Boot, Elena Carletti, Rainer Haselmann, Hans-Helmut Kotz, Jan Pieter Krahnen, Loriana Pelizzon, Stephen M. Schaefer, Marti G. Subrahmanyam",submittedVersion - https://pure.uva.nl/ws/files/52592120/SAFE_Policy_Letter_78.pdf,,1,2020
184,https://openalex.org/W3084151115,Considerations regarding the effects of COVID-19 on the tourism market,2020-09-01,,20,en,"Cristina-Andrada Baba, Aurélia-Felicia Stăncioiu, Manuela Rozalia Gabor, Florin-Alexandru Alexe, Flavia Dana Oltean, Alexandra Dinu",submittedVersion: General Association of Economists from Romania - https://doaj.org/article/35bbc35e0a9f4b8f9b522ffd2eb50191,Economie teoretică şi aplicată,1,2020
185,https://openalex.org/W3125344204,"Gender Inequality During the Covid-19 Pandemic: Income, Expenditure, Savings, and Job Loss",2020-11-09,,20,en,"Hai‐Anh Dang, Cuong Viet Nguyen",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3726426,SSRN Electronic Journal,1,2020
186,https://openalex.org/W3214957679,&lt;strong&gt;&lt;b&gt;Parks are Critical Urban Infrastructure: Perception and Use of Urban Green Spaces in NYC During COVID-19&lt;/b&gt;&lt;/strong&gt;,2020-08-27,https://doi.org/10.20944/preprints202008.0620.v1,20,en,"Bianca Lopez, Christopher Kennedy, Timon McPhearson",submittedVersion - https://doi.org/10.20944/preprints202008.0620.v1,,1,2020
187,https://openalex.org/W3139067391,Challenges of e-Learning during the COVID-19 Pandemic Experienced by EFL Learners,2021-01-14,https://doi.org/10.31235/osf.io/258cd,19,en,Mohammad Mahyoob,submittedVersion - https://doi.org/10.31235/osf.io/258cd,,1,2021
188,https://openalex.org/W3014792491,Strategies for controlling the medical and socio-economic costs of the Corona pandemic,2020-04-01,,19,en,"Clothilde Gros, Roser Valentí, Kilian Valenti, Daniel Gros",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.00493,arXiv (Cornell University),1,2020
189,https://openalex.org/W3016688103,Usefulness of Ivermectin in COVID-19 Illness,2020-04-19,,19,en,Amit Patel,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3580524,SSRN Electronic Journal,1,2020
190,https://openalex.org/W3033252852,Longitudinal changes in the outdoor recreation community’s reaction to the COVID-19 pandemic: Final report on a three-phase national survey of outdoor enthusiasts,2020-06-02,https://doi.org/10.31235/osf.io/gnjcy,19,en,"William L. Rice, Tim Mateer, B. Derrick Taff, Ben Lawhon, B. Derrick Taff, Peter Newman","submittedVersion - https://doi.org/10.31235/osf.io/gnjcy, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5ed6722fe5cad0000b29c60f/",,2,2020
191,https://openalex.org/W3035077013,Does Debunking Work? Correcting COVID-19 Misinformation on Social Media,2020-05-25,https://doi.org/10.31219/osf.io/5uy2f,19,en,Timothy Caulfield,"submittedVersion - https://doi.org/10.31219/osf.io/5uy2f, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5ecc325ec7568601a12d4b28/",,2,2020
192,https://openalex.org/W3049024606,"MELEMAHNYA EKONOMI INDONESIA PADA SEKTOR PARIWISATA, AKIBAT DAMPAK DARI PANDEMI COVID-19",2020-08-11,https://doi.org/10.31235/osf.io/8e27t,19,id,Irma Dwina,"submittedVersion - https://doi.org/10.31235/osf.io/8e27t, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5f31c43447928800fb85cae7/",,2,2020
193,https://openalex.org/W3095439155,Food and Agricultural Transportation Challenges Amid the COVID-19 Pandemic,2020-09-16,https://doi.org/10.22004/ag.econ.305280,19,en,"Lurleen M. Walters, Tara Wade, Shellye Suttles",submittedVersion: Agricultural & Applied Economics Association - https://ageconsearch.umn.edu/record/305280,Choices,1,2020
194,https://openalex.org/W3111625369,Molecular Modeling of Isolated Phytochemicals from Ocimum sanctum Towards Exploring Potential Inhibitors of SARS Coronavirus Main Protease and Papain-Like Protease to Treat COVID-19,2020-03-14,,19,en,"Krishna Kumar Varshney, Megha Varshney, Bishamber Nath",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3554371,SSRN Electronic Journal,1,2020
195,https://openalex.org/W3121574715,Observed impacts of COVID-19 on urban CO2 emissions,2020-09-02,https://doi.org/10.1002/essoar.10504138.1,19,en,"Alexander J. Turner, Jinsol Kim, Helen Fitzmaurice, Catherine Newman, Kevin Worthington, Katherine Chan, P. J. Wooldridge, Philipp Köhler, Christian Frankenberg, R. C. Cohen","submittedVersion - https://doi.org/10.1002/essoar.10504138.1, acceptedVersion: California Institute of Technology - https://resolver.caltech.edu/CaltechAUTHORS:20201026-102351517",,2,2020
196,https://openalex.org/W3138431394,Impact of COVID-19 on Chinese Economy,2020-05-05,,19,en,Bablu Kumar Dhar,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3597313_code1519915.pdf?abstractid=3597313&mirid=1,SSRN Electronic Journal,1,2020
197,https://openalex.org/W4287943914,Oncology Practice during the COVID-19 Pandemic,2020-01-01,https://doi.org/10.17615/06se-xd32,19,en,"D. Schrag, D.L. Hershman, E. Basch",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/06se-xd32,Carolina Digital Repository (University of North Carolina at Chapel Hill),1,2020
198,https://openalex.org/W3171314534,Socially Distant Healthcare,2021-04-29,,18,en,"Allyson E. Gold, Alicia Gilbert, Benjamin J. McMichael",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3836695,SSRN Electronic Journal,1,2021
199,https://openalex.org/W3023553661,Vitamin D Level of Mild and Severe Elderly Cases of COVID-19: A Preliminary Report,2020-05-05,,18,en,El James Glicio,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3593258,SSRN Electronic Journal,1,2020
200,https://openalex.org/W3033434020,Financial Incentives for Downloading COVID–19 Digital Contact Tracing Apps,2020-06-01,https://doi.org/10.31235/osf.io/9vp7x,18,en,"Jemima A. Frimpong, Stéphane Helleringer","submittedVersion - https://doi.org/10.31235/osf.io/9vp7x, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5ed486adc7568603ce2d2e17/, submittedVersion: Center for Open Science - https://osf.io/9vp7x/",,3,2020
201,https://openalex.org/W3081358912,Testing Safe Haven Property of Bitcoin and Gold during Covid-19 : Evidence from Multivariate GARCH analysis,2020-01-01,,18,en,Anoop Kumar,submittedVersion: Springer Nature - https://ideas.repec.org/a/ebl/ecbull/eb-20-00540.html,Economics bulletin,1,2020
202,https://openalex.org/W3086738337,Cross-border links between banks and non-bank financial institutions,2020-09-14,,18,en,"Iñaki Aldasoro, Wenqian Huang, Esti Kemp",submittedVersion: None - https://ddd.bis.org/publ/qtrpdf/r_qt2009e.htm,BIS quarterly review,1,2020
203,https://openalex.org/W3088632271,COVID-19 and the increase in household savings: precautionary or forced?,2020-09-22,,18,en,"Maarten Dossche, Stylianos Zlatanos",submittedVersion: None - https://EconPapers.repec.org/RePEc:ecb:ecbbox:2020:0006:5,Economic Bulletin Boxes,1,2020
204,https://openalex.org/W3104898573,The impact of COVID-19 on potential output in the euro area,2020-11-10,,18,en,"Katalin Bodnár, Julien Le Roux, Paloma López-García, Béla Szörfi",submittedVersion - https://econpapers.repec.org/RePEc:ecb:ecbart:2020:0007:1,,1,2020
205,https://openalex.org/W3111947888,"Trust in UK Government and News Media COVID-19 Information Down, Concerns Over Misinformation from Government and Politicians Up",2020-06-01,,18,en,"Richard Fletcher, Antonis Kalogeropoulos, Rasmus Kleis Nielsen",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3633002,SSRN Electronic Journal,1,2020
206,https://openalex.org/W3123194597,Within the Lack of Chest COVID-19 X-ray Dataset: A Novel Detection Model Based on GAN and Deep Transfer Learning,2020-04-07,,18,en,"Mohamed Loey, Florentín Smarandache, Nour Eldeen M. Khalifa",submittedVersion - https://www.preprints.org/manuscript/202004.0086/v1,,1,2020
207,https://openalex.org/W3127150824,Promoting social distancing in a pandemic: Beyond the good intentions,2020-05-08,https://doi.org/10.31219/osf.io/a2nys,18,en,"Paolo Falco, Sarah Zaccagni","submittedVersion - https://doi.org/10.31219/osf.io/a2nys, submittedVersion: Center for Open Science - https://osf.io/a2nys, submittedVersion: Federal Reserve Bank of St. Louis - https://osf.io/download/5eb59a4d9ddd2800f8090911/",,3,2020
208,https://openalex.org/W3134137612,Monthly Poverty Rates in the United States during the COVID-19 Pandemic,2020-01-01,,18,en,Zachary Parolin,submittedVersion - https://ideas.repec.org/p/aji/briefs/20409.html,,1,2020
